id,category,sub_category,question,answer,source
207,Pregnancy & Maternal Health,Breastfeeding & newborn basics,How does breastfeeding help my baby?,"Early and exclusive breastfeeding protects against infections including diarrhoea and pneumonia, which are leading causes of child death. It is one of the strongest protections a baby has. It costs nothing.",https://www.who.int/news-room/fact-sheets/detail/infant-and-young-child-feeding
208,Pregnancy & Maternal Health,Breastfeeding & newborn basics,Does breastfeeding help me as well as the baby?,"Yes. Breastfeeding lowers a mother's risk of ovarian and breast cancer, helps space births, and is linked with lower overall mortality. The benefit works both ways. It is worth persevering with.",https://www.who.int/news-room/fact-sheets/detail/infant-and-young-child-feeding
209,Pregnancy & Maternal Health,Breastfeeding & newborn basics,Can breastfeeding really prevent child deaths?,Better breastfeeding practices could prevent close to four hundred thousand deaths of children under five each year. It is among the most effective simple actions there is. Starting within the first hour matters.,https://www.who.int/news-room/fact-sheets/detail/infant-and-young-child-feeding
210,Pregnancy & Maternal Health,Breastfeeding & newborn basics,Do most babies get only breast milk for six months?,"No, only around half of babies under six months are exclusively breastfed worldwide. Many are given other things too early. Doing it properly gives your baby an advantage.",https://www.who.int/news-room/fact-sheets/detail/infant-and-young-child-feeding
211,Pregnancy & Maternal Health,Breastfeeding & newborn basics,I think my milk is not enough. What should I do?,"Many mothers worry about this, and feeding more often usually increases the supply. Get help with positioning and attachment from a health worker before giving anything else. Support with attachment and positioning is part of postnatal care.",https://www.who.int/news/item/30-03-2022-who-urges-quality-care-for-women-and-newborns-in-critical-first-weeks-after-childbirth
212,Pregnancy & Maternal Health,Breastfeeding & newborn basics,Who can help me if breastfeeding is painful or difficult?,"Ask a health worker or lady health worker, as counselling on attachment and positioning is part of routine postnatal care. Most difficulties can be fixed with small changes. Ask early rather than giving up.",https://www.who.int/news/item/30-03-2022-who-urges-quality-care-for-women-and-newborns-in-critical-first-weeks-after-childbirth
213,Pregnancy & Maternal Health,Breastfeeding & newborn basics,Is the first thick yellow milk good for the baby?,"Yes, the first milk should be given to the baby and not thrown away. Breastfeeding should begin within the first hour of birth. It is valuable protection for the newborn.",https://www.who.int/news-room/fact-sheets/detail/infant-and-young-child-feeding
214,Pregnancy & Maternal Health,Breastfeeding & newborn basics,Should I feed the baby on a fixed timetable?,"Feed the baby whenever the baby wants, day and night, in the early months. Frequent feeding helps build your milk supply. There is no need for a fixed schedule.",https://www.who.int/news-room/fact-sheets/detail/infant-and-young-child-feeding
215,Pregnancy & Maternal Health,Breastfeeding & newborn basics,Can I breastfeed if my baby was born early?,"Yes, and early breastfeeding is specifically recommended for preterm babies, together with keeping the baby skin to skin. Ask the staff for help, as small babies may need support to feed. Do not give up on it.",https://www.who.int/news-room/fact-sheets/detail/preterm-birth
216,Pregnancy & Maternal Health,Breastfeeding & newborn basics,How do I keep a newborn warm?,"Keep the baby dry, covered, and held close, ideally skin to skin against your chest. This is especially important for small or early babies. Cold is a real danger to newborns.",https://www.who.int/news-room/fact-sheets/detail/preterm-birth
217,Pregnancy & Maternal Health,Breastfeeding & newborn basics,What is skin to skin care and why does it help?,"It means holding the baby directly against your bare chest. It keeps the baby warm, steadies breathing, and helps feeding. For preterm babies it is recommended right from birth.",https://www.who.int/news-room/fact-sheets/detail/preterm-birth
218,Pregnancy & Maternal Health,Breastfeeding & newborn basics,Should my baby be vaccinated at birth?,"Yes, newborns should receive vaccination at birth as part of postnatal care. Babies are also screened for eye and hearing problems. Keep the vaccination record safe.",https://www.who.int/news/item/30-03-2022-who-urges-quality-care-for-women-and-newborns-in-critical-first-weeks-after-childbirth
219,Pregnancy & Maternal Health,Breastfeeding & newborn basics,Is my baby's hearing and sight checked after birth?,"Yes, screening for eye problems and hearing problems is recommended for all newborns. Finding these early makes a real difference. Ask at the facility if it has been done.",https://www.who.int/news/item/30-03-2022-who-urges-quality-care-for-women-and-newborns-in-critical-first-weeks-after-childbirth
220,Pregnancy & Maternal Health,Breastfeeding & newborn basics,When should my newborn be checked by a health worker?,"At the same postnatal contacts as you, within twenty-four hours and then at two to three days, one to two weeks, and six weeks. If the birth was at home, get the baby seen within twenty-four hours. Attend every visit.",https://www.who.int/news/item/30-03-2022-who-urges-quality-care-for-women-and-newborns-in-critical-first-weeks-after-childbirth
221,Pregnancy & Maternal Health,Breastfeeding & newborn basics,What danger signs should I watch for in my newborn?,"Any sign that worries you needs urgent attention, especially difficulty breathing, difficulty feeding, fever, or the baby being cold or unusually still. Part of postnatal care is learning to spot these. Go to a health centre immediately if any appear.",https://www.who.int/news/item/30-03-2022-who-urges-quality-care-for-women-and-newborns-in-critical-first-weeks-after-childbirth
222,Pregnancy & Maternal Health,Breastfeeding & newborn basics,My baby will not feed. Is that serious?,A baby who will not feed needs to be seen by a health worker urgently. Do not wait to see if it improves. Take the baby to a health centre now.,https://www.who.int/news/item/30-03-2022-who-urges-quality-care-for-women-and-newborns-in-critical-first-weeks-after-childbirth
223,Pregnancy & Maternal Health,Breastfeeding & newborn basics,Should the baby sleep with me or separately?,"Mothers and babies should be kept together after birth. This supports warmth, feeding and watching the baby. Follow the safe practices your health worker advises.",https://www.who.int/news-room/fact-sheets/detail/preterm-birth
224,Pregnancy & Maternal Health,Breastfeeding & newborn basics,Can I breastfeed if I am unwell?,"Ask a health worker rather than stopping on your own, because in most common illnesses breastfeeding continues. Stopping suddenly can harm both of you. Get advice specific to your situation.",https://www.who.int/news-room/fact-sheets/detail/infant-and-young-child-feeding
225,Pregnancy & Maternal Health,Breastfeeding & newborn basics,Does breastfeeding stop me getting pregnant?,"Breastfeeding helps extend the time between births, but it is not a reliable way to prevent pregnancy. You can conceive before your periods return. Ask about family planning at your postnatal visits.",https://www.who.int/news-room/fact-sheets/detail/infant-and-young-child-feeding
226,Pregnancy & Maternal Health,Breastfeeding & newborn basics,Should I stop breastfeeding when I start giving food at six months?,"No, keep breastfeeding alongside other food, up to two years or beyond. The food adds to breast milk, it does not replace it. Both together are what the child needs.",https://www.who.int/news-room/fact-sheets/detail/infant-and-young-child-feeding
